cust_id,total_tickets,resolved_tickets,fcr_flag,fcr_score
CUST_3376,3,3,1,1.0
CUST_3377,2,2,1,1.0
CUST_3378,6,6,1,1.0
CUST_3379,3,3,1,1.0
CUST_3380,3,3,1,1.0
CUST_3381,11,11,1,1.0
CUST_3382,3,3,1,1.0
CUST_3383,2,2,1,1.0
CUST_3384,2,2,1,1.0
CUST_3385,4,4,1,1.0
CUST_3386,4,4,1,1.0
CUST_3387,4,4,1,1.0
CUST_3388,8,8,1,1.0
CUST_3389,6,6,1,1.0
CUST_3390,3,3,1,1.0
CUST_3391,2,2,1,1.0
CUST_3392,9,9,1,1.0
CUST_3393,6,6,1,1.0
CUST_3394,7,7,1,1.0
CUST_3395,5,5,1,1.0
CUST_3396,6,6,1,1.0
CUST_3397,6,6,1,1.0
CUST_3398,4,4,1,1.0
CUST_3399,5,5,1,1.0
CUST_3400,5,5,1,1.0
CUST_3401,2,2,1,1.0
CUST_3402,4,4,1,1.0
CUST_3403,4,4,1,1.0
CUST_3404,5,5,1,1.0
CUST_3405,9,9,1,1.0
CUST_3406,11,11,1,1.0
CUST_3407,7,7,1,1.0
CUST_3408,3,3,1,1.0
CUST_3409,5,5,1,1.0
CUST_3410,2,2,1,1.0
CUST_3411,3,3,1,1.0
CUST_3412,7,7,1,1.0
CUST_3413,5,5,1,1.0
CUST_3414,4,4,1,1.0
CUST_3415,6,6,1,1.0
CUST_3416,7,7,1,1.0
CUST_3417,6,6,1,1.0
CUST_3418,1,1,1,1.0
CUST_3419,4,4,1,1.0
CUST_3420,5,5,1,1.0
CUST_3421,5,5,1,1.0
CUST_3422,3,3,1,1.0
CUST_3423,5,5,1,1.0
CUST_3424,5,5,1,1.0
CUST_3425,3,3,1,1.0
CUST_3426,8,8,1,1.0
CUST_3427,3,3,1,1.0
CUST_3428,2,2,1,1.0
CUST_3429,5,5,1,1.0
CUST_3430,4,4,1,1.0
CUST_3431,4,4,1,1.0
CUST_3432,5,5,1,1.0
CUST_3433,10,10,1,1.0
CUST_3434,4,4,1,1.0
CUST_3435,2,2,1,1.0
CUST_3436,3,3,1,1.0
CUST_3437,2,2,1,1.0
CUST_3438,6,6,1,1.0
CUST_3439,4,4,1,1.0
CUST_3440,6,6,1,1.0
CUST_3441,6,6,1,1.0
CUST_3442,7,7,1,1.0
CUST_3443,5,5,1,1.0
CUST_3444,3,3,1,1.0
CUST_3445,5,5,1,1.0
CUST_3446,4,4,1,1.0
CUST_3447,6,6,1,1.0
CUST_3448,9,9,1,1.0
CUST_3449,4,4,1,1.0
CUST_3450,3,3,1,1.0
CUST_3451,6,6,1,1.0
CUST_3452,4,4,1,1.0
CUST_3453,4,4,1,1.0
CUST_3454,6,6,1,1.0
CUST_3455,4,4,1,1.0
CUST_3456,5,5,1,1.0
CUST_3457,3,3,1,1.0
CUST_3458,6,6,1,1.0
CUST_3459,8,8,1,1.0
CUST_3460,7,7,1,1.0
CUST_3461,3,3,1,1.0
CUST_3462,6,6,1,1.0
CUST_3463,5,5,1,1.0
CUST_3464,4,4,1,1.0
CUST_3465,5,5,1,1.0
CUST_3466,3,3,1,1.0
CUST_3467,3,3,1,1.0
CUST_3468,3,3,1,1.0
CUST_3469,5,5,1,1.0
CUST_3470,5,5,1,1.0
CUST_3471,6,6,1,1.0
CUST_3472,4,4,1,1.0
CUST_3473,4,4,1,1.0
CUST_3474,3,3,1,1.0
CUST_3475,8,8,1,1.0
CUST_3476,3,3,1,1.0
CUST_3477,4,4,1,1.0
CUST_3478,5,5,1,1.0
CUST_3479,6,6,1,1.0
CUST_3480,8,8,1,1.0
CUST_3481,5,5,1,1.0
CUST_3482,5,5,1,1.0
CUST_3483,5,5,1,1.0
CUST_3484,6,6,1,1.0
CUST_3485,7,7,1,1.0
CUST_3486,8,8,1,1.0
CUST_3487,7,7,1,1.0
CUST_3488,7,7,1,1.0
CUST_3489,1,1,1,1.0
CUST_3490,2,2,1,1.0
CUST_3491,3,3,1,1.0
CUST_3492,6,6,1,1.0
CUST_3493,6,6,1,1.0
CUST_3494,6,6,1,1.0
CUST_3495,4,4,1,1.0
CUST_3496,3,3,1,1.0
CUST_3497,4,4,1,1.0
CUST_3498,7,7,1,1.0
CUST_3499,4,4,1,1.0
CUST_3500,5,5,1,1.0
CUST_3501,3,3,1,1.0
CUST_3502,3,3,1,1.0
CUST_3503,5,5,1,1.0
CUST_3504,9,9,1,1.0
CUST_3505,5,5,1,1.0
CUST_3506,4,4,1,1.0
CUST_3507,5,5,1,1.0
CUST_3508,4,4,1,1.0
CUST_3509,4,4,1,1.0
CUST_3510,4,4,1,1.0
CUST_3511,5,5,1,1.0
CUST_3512,5,5,1,1.0
CUST_3513,6,6,1,1.0
CUST_3514,3,3,1,1.0
CUST_3515,2,2,1,1.0
CUST_3516,4,4,1,1.0
CUST_3517,6,6,1,1.0
CUST_3518,7,7,1,1.0
CUST_3519,3,3,1,1.0
CUST_3520,4,4,1,1.0
CUST_3521,4,4,1,1.0
CUST_3522,1,1,1,1.0
CUST_3523,6,6,1,1.0
CUST_3524,7,7,1,1.0
CUST_3525,3,3,1,1.0
CUST_3526,7,7,1,1.0
CUST_3527,5,5,1,1.0
CUST_3528,6,6,1,1.0
CUST_3529,4,4,1,1.0
CUST_3530,6,6,1,1.0
CUST_3531,3,3,1,1.0
CUST_3532,6,6,1,1.0
CUST_3533,4,4,1,1.0
CUST_3534,2,2,1,1.0
CUST_3535,3,3,1,1.0
CUST_3536,4,4,1,1.0
CUST_3537,6,6,1,1.0
CUST_3538,9,9,1,1.0
CUST_3539,6,6,1,1.0
CUST_3540,7,7,1,1.0
CUST_3541,4,4,1,1.0
CUST_3542,7,7,1,1.0
CUST_3543,2,2,1,1.0
CUST_3544,7,7,1,1.0
CUST_3545,4,4,1,1.0
CUST_3546,7,7,1,1.0
CUST_3547,4,4,1,1.0
CUST_3548,4,4,1,1.0
CUST_3549,2,2,1,1.0
CUST_3550,2,2,1,1.0
CUST_3551,5,5,1,1.0
CUST_3552,4,4,1,1.0
CUST_3553,5,5,1,1.0
CUST_3554,2,2,1,1.0
CUST_3555,8,8,1,1.0
CUST_3556,5,5,1,1.0
CUST_3557,4,4,1,1.0
CUST_3558,9,9,1,1.0
CUST_3559,1,1,1,1.0
CUST_3560,7,7,1,1.0
CUST_3561,2,2,1,1.0
CUST_3562,4,4,1,1.0
CUST_3563,6,6,1,1.0
CUST_3564,5,5,1,1.0
CUST_3565,2,2,1,1.0
CUST_3566,6,6,1,1.0
CUST_3567,7,7,1,1.0
CUST_3568,5,5,1,1.0
CUST_3569,3,3,1,1.0
CUST_3570,6,6,1,1.0
CUST_3571,4,4,1,1.0
CUST_3572,2,2,1,1.0
CUST_3573,3,3,1,1.0
CUST_3574,6,6,1,1.0
CUST_3575,7,7,1,1.0
CUST_3576,3,3,1,1.0
CUST_3577,8,8,1,1.0
CUST_3578,2,2,1,1.0
CUST_3579,3,3,1,1.0
CUST_3580,7,7,1,1.0
CUST_3581,6,6,1,1.0
CUST_3582,7,7,1,1.0
CUST_3584,8,8,1,1.0
CUST_3585,3,3,1,1.0
CUST_3586,4,4,1,1.0
CUST_3587,2,2,1,1.0
CUST_3588,3,3,1,1.0
CUST_3589,6,6,1,1.0
CUST_3590,7,7,1,1.0
CUST_3591,4,4,1,1.0
CUST_3592,6,6,1,1.0
CUST_3593,6,6,1,1.0
CUST_3594,6,6,1,1.0
CUST_3595,7,7,1,1.0
CUST_3596,6,6,1,1.0
CUST_3597,6,6,1,1.0
CUST_3598,3,3,1,1.0
CUST_3599,7,7,1,1.0
CUST_3600,6,6,1,1.0
CUST_3601,7,7,1,1.0
CUST_3602,3,3,1,1.0
CUST_3603,6,6,1,1.0
CUST_3604,4,4,1,1.0
CUST_3605,6,6,1,1.0
CUST_3606,3,3,1,1.0
CUST_3607,5,5,1,1.0
CUST_3608,6,6,1,1.0
CUST_3609,6,6,1,1.0
CUST_3610,7,7,1,1.0
CUST_3611,6,6,1,1.0
CUST_3612,7,7,1,1.0
CUST_3613,2,2,1,1.0
CUST_3614,3,3,1,1.0
CUST_3615,3,3,1,1.0
CUST_3616,8,8,1,1.0
CUST_3617,4,4,1,1.0
CUST_3618,1,1,1,1.0
CUST_3619,4,4,1,1.0
CUST_3620,3,3,1,1.0
CUST_3621,5,5,1,1.0
CUST_3622,2,2,1,1.0
CUST_3623,3,3,1,1.0
CUST_3624,7,7,1,1.0
CUST_3625,4,4,1,1.0
CUST_3626,6,6,1,1.0
CUST_3627,4,4,1,1.0
CUST_3628,1,1,1,1.0
CUST_3629,12,12,1,1.0
CUST_3630,7,7,1,1.0
CUST_3631,4,4,1,1.0
CUST_3632,3,3,1,1.0
CUST_3633,1,1,1,1.0
CUST_3634,5,5,1,1.0
CUST_3635,8,8,1,1.0
CUST_3636,4,4,1,1.0
CUST_3637,2,2,1,1.0
CUST_3638,8,8,1,1.0
CUST_3639,3,3,1,1.0
CUST_3640,4,4,1,1.0
CUST_3641,3,3,1,1.0
CUST_3642,5,5,1,1.0
CUST_3643,6,6,1,1.0
CUST_3644,7,7,1,1.0
CUST_3645,7,7,1,1.0
CUST_3646,6,6,1,1.0
CUST_3647,3,3,1,1.0
CUST_3648,2,2,1,1.0
CUST_3649,2,2,1,1.0
CUST_3650,5,5,1,1.0
CUST_3651,5,5,1,1.0
CUST_3652,4,4,1,1.0
CUST_3653,5,5,1,1.0
CUST_3654,6,6,1,1.0
CUST_3655,9,9,1,1.0
CUST_3656,2,2,1,1.0
CUST_3657,5,5,1,1.0
CUST_3658,3,3,1,1.0
CUST_3659,6,6,1,1.0
CUST_3660,7,7,1,1.0
CUST_3661,1,1,1,1.0
CUST_3662,6,6,1,1.0
CUST_3663,4,4,1,1.0
CUST_3665,1,1,1,1.0
CUST_3666,3,3,1,1.0
CUST_3667,5,5,1,1.0
CUST_3668,6,6,1,1.0
CUST_3669,7,7,1,1.0
CUST_3670,2,2,1,1.0
CUST_3671,3,3,1,1.0
CUST_3672,3,3,1,1.0
CUST_3673,4,4,1,1.0
CUST_3674,6,6,1,1.0
CUST_3675,8,8,1,1.0
CUST_3676,5,5,1,1.0
CUST_3677,7,7,1,1.0
CUST_3678,9,9,1,1.0
CUST_3679,5,5,1,1.0
CUST_3680,6,6,1,1.0
CUST_3681,4,4,1,1.0
CUST_3682,3,3,1,1.0
CUST_3683,4,4,1,1.0
CUST_3685,9,9,1,1.0
CUST_3686,3,3,1,1.0
CUST_3687,11,11,1,1.0
CUST_3688,3,3,1,1.0
CUST_3689,4,4,1,1.0
CUST_3690,4,4,1,1.0
CUST_3691,3,3,1,1.0
CUST_3692,9,9,1,1.0
CUST_3693,7,7,1,1.0
CUST_3694,8,8,1,1.0
CUST_3695,2,2,1,1.0
CUST_3696,11,11,1,1.0
CUST_3697,2,2,1,1.0
CUST_3698,8,8,1,1.0
CUST_3699,5,5,1,1.0
CUST_3700,4,4,1,1.0
CUST_3701,4,4,1,1.0
CUST_3702,5,5,1,1.0
CUST_3703,7,7,1,1.0
CUST_3704,7,7,1,1.0
CUST_3705,4,4,1,1.0
CUST_3706,8,8,1,1.0
CUST_3707,2,2,1,1.0
CUST_3708,8,8,1,1.0
CUST_3709,4,4,1,1.0
CUST_3710,2,2,1,1.0
CUST_3711,4,4,1,1.0
CUST_3712,2,2,1,1.0
CUST_3713,5,5,1,1.0
CUST_3714,7,7,1,1.0
CUST_3715,5,5,1,1.0
CUST_3716,6,6,1,1.0
CUST_3717,6,6,1,1.0
CUST_3718,4,4,1,1.0
CUST_3719,6,6,1,1.0
CUST_3720,11,11,1,1.0
CUST_3721,2,2,1,1.0
CUST_3722,4,4,1,1.0
CUST_3723,1,1,1,1.0
CUST_3724,5,5,1,1.0
CUST_3725,4,4,1,1.0
CUST_3726,7,7,1,1.0
CUST_3727,3,3,1,1.0
CUST_3728,3,3,1,1.0
CUST_3729,6,6,1,1.0
CUST_3730,2,2,1,1.0
CUST_3731,3,3,1,1.0
CUST_3732,6,6,1,1.0
CUST_3733,5,5,1,1.0
CUST_3734,5,5,1,1.0
CUST_3735,6,6,1,1.0
CUST_3736,8,8,1,1.0
CUST_3737,3,3,1,1.0
CUST_3738,3,3,1,1.0
CUST_3739,5,5,1,1.0
CUST_3740,1,1,1,1.0
CUST_3741,6,6,1,1.0
CUST_3742,6,6,1,1.0
CUST_3743,6,6,1,1.0
CUST_3744,5,5,1,1.0
CUST_3745,6,6,1,1.0
CUST_3746,4,4,1,1.0
CUST_3747,4,4,1,1.0
CUST_3749,5,5,1,1.0
CUST_3750,4,4,1,1.0
CUST_3751,8,8,1,1.0
CUST_3752,3,3,1,1.0
CUST_3753,9,9,1,1.0
CUST_3754,10,10,1,1.0
CUST_3755,5,5,1,1.0
CUST_3756,1,1,1,1.0
CUST_3757,6,6,1,1.0
CUST_3758,8,8,1,1.0
CUST_3759,6,6,1,1.0
CUST_3760,4,4,1,1.0
CUST_3761,8,8,1,1.0
CUST_3762,5,5,1,1.0
CUST_3763,5,5,1,1.0
CUST_3764,3,3,1,1.0
CUST_3765,4,4,1,1.0
CUST_3766,3,3,1,1.0
CUST_3767,6,6,1,1.0
CUST_3768,4,4,1,1.0
CUST_3769,7,7,1,1.0
CUST_3770,3,3,1,1.0
CUST_3771,2,2,1,1.0
CUST_3772,4,4,1,1.0
CUST_3773,4,4,1,1.0
CUST_3774,5,5,1,1.0
CUST_3775,3,3,1,1.0
CUST_3776,2,2,1,1.0
CUST_3777,3,3,1,1.0
CUST_3778,2,2,1,1.0
CUST_3779,3,3,1,1.0
CUST_3780,7,7,1,1.0
CUST_3781,5,5,1,1.0
CUST_3782,5,5,1,1.0
CUST_3783,8,8,1,1.0
CUST_3784,6,6,1,1.0
CUST_3785,2,2,1,1.0
CUST_3786,7,7,1,1.0
CUST_3787,5,5,1,1.0
CUST_3788,3,3,1,1.0
CUST_3789,4,4,1,1.0
CUST_3790,7,7,1,1.0
CUST_3791,6,6,1,1.0
CUST_3792,3,3,1,1.0
CUST_3793,3,3,1,1.0
CUST_3794,5,5,1,1.0
CUST_3795,7,7,1,1.0
CUST_3796,5,5,1,1.0
CUST_3797,5,5,1,1.0
CUST_3798,2,2,1,1.0
CUST_3799,2,2,1,1.0
CUST_3800,4,4,1,1.0
CUST_3801,4,4,1,1.0
CUST_3802,5,5,1,1.0
CUST_3803,4,4,1,1.0
CUST_3804,4,4,1,1.0
CUST_3805,4,4,1,1.0
CUST_3806,4,4,1,1.0
CUST_3807,5,5,1,1.0
CUST_3808,3,3,1,1.0
CUST_3809,7,7,1,1.0
CUST_3810,3,3,1,1.0
CUST_3811,5,5,1,1.0
CUST_3812,5,5,1,1.0
CUST_3813,6,6,1,1.0
CUST_3814,4,4,1,1.0
CUST_3815,4,4,1,1.0
CUST_3816,6,6,1,1.0
CUST_3818,2,2,1,1.0
CUST_3819,7,7,1,1.0
CUST_3820,5,5,1,1.0
CUST_3821,5,5,1,1.0
CUST_3822,4,4,1,1.0
CUST_3823,2,2,1,1.0
CUST_3824,1,1,1,1.0
CUST_3825,6,6,1,1.0
CUST_3826,7,7,1,1.0
CUST_3827,8,8,1,1.0
CUST_3828,5,5,1,1.0
CUST_3829,8,8,1,1.0
CUST_3830,2,2,1,1.0
CUST_3831,11,11,1,1.0
CUST_3832,5,5,1,1.0
CUST_3833,5,5,1,1.0
CUST_3834,3,3,1,1.0
CUST_3835,5,5,1,1.0
CUST_3836,6,6,1,1.0
CUST_3837,4,4,1,1.0
CUST_3838,6,6,1,1.0
CUST_3839,5,5,1,1.0
CUST_3840,4,4,1,1.0
CUST_3841,4,4,1,1.0
CUST_3842,8,8,1,1.0
CUST_3843,6,6,1,1.0
CUST_3844,3,3,1,1.0
CUST_3845,3,3,1,1.0
CUST_3846,2,2,1,1.0
CUST_3847,9,9,1,1.0
CUST_3848,1,1,1,1.0
CUST_3849,7,7,1,1.0
CUST_3850,3,3,1,1.0
CUST_3851,7,7,1,1.0
CUST_3852,6,6,1,1.0
CUST_3853,14,14,1,1.0
CUST_3854,8,8,1,1.0
CUST_3855,7,7,1,1.0
CUST_3856,6,6,1,1.0
CUST_3857,9,9,1,1.0
CUST_3858,7,7,1,1.0
CUST_3859,2,2,1,1.0
CUST_3860,3,3,1,1.0
CUST_3861,5,5,1,1.0
CUST_3862,8,8,1,1.0
CUST_3863,2,2,1,1.0
CUST_3864,5,5,1,1.0
CUST_3865,2,2,1,1.0
CUST_3866,1,1,1,1.0
CUST_3867,4,4,1,1.0
CUST_3868,4,4,1,1.0
CUST_3869,4,4,1,1.0
CUST_3870,8,8,1,1.0
CUST_3871,2,2,1,1.0
CUST_3872,5,5,1,1.0
CUST_3873,8,8,1,1.0
CUST_3874,2,2,1,1.0
CUST_3875,6,6,1,1.0
CUST_3876,6,6,1,1.0
CUST_3877,7,7,1,1.0
CUST_3878,4,4,1,1.0
CUST_3879,8,8,1,1.0
CUST_3880,6,6,1,1.0
CUST_3881,7,7,1,1.0
CUST_3882,4,4,1,1.0
CUST_3883,4,4,1,1.0
CUST_3884,5,5,1,1.0
CUST_3885,1,1,1,1.0
CUST_3886,3,3,1,1.0
CUST_3887,4,4,1,1.0
CUST_3888,3,3,1,1.0
CUST_3889,6,6,1,1.0
CUST_3890,7,7,1,1.0
CUST_3891,3,3,1,1.0
CUST_3892,1,1,1,1.0
CUST_3893,1,1,1,1.0
CUST_3894,5,5,1,1.0
CUST_3895,8,8,1,1.0
CUST_3896,2,2,1,1.0
CUST_3897,3,3,1,1.0
CUST_3898,2,2,1,1.0
CUST_3899,2,2,1,1.0
CUST_3900,5,5,1,1.0
CUST_3901,1,1,1,1.0
CUST_3902,5,5,1,1.0
CUST_3903,1,1,1,1.0
CUST_3904,6,6,1,1.0
CUST_3905,7,7,1,1.0
CUST_3906,7,7,1,1.0
CUST_3907,5,5,1,1.0
CUST_3908,5,5,1,1.0
CUST_3909,3,3,1,1.0
CUST_3910,6,6,1,1.0
CUST_3911,4,4,1,1.0
CUST_3912,3,3,1,1.0
CUST_3913,3,3,1,1.0
CUST_3914,5,5,1,1.0
CUST_3915,4,4,1,1.0
CUST_3916,5,5,1,1.0
CUST_3917,1,1,1,1.0
CUST_3918,8,8,1,1.0
CUST_3919,3,3,1,1.0
CUST_3920,6,6,1,1.0
CUST_3921,3,3,1,1.0
CUST_3922,5,5,1,1.0
CUST_3923,8,8,1,1.0
CUST_3924,4,4,1,1.0
CUST_3925,8,8,1,1.0
CUST_3926,2,2,1,1.0
CUST_3927,10,10,1,1.0
CUST_3928,3,3,1,1.0
CUST_3929,2,2,1,1.0
CUST_3930,5,5,1,1.0
CUST_3931,4,4,1,1.0
CUST_3932,4,4,1,1.0
CUST_3933,4,4,1,1.0
CUST_3934,7,7,1,1.0
CUST_3935,5,5,1,1.0
CUST_3936,8,8,1,1.0
CUST_3937,5,5,1,1.0
CUST_3938,8,8,1,1.0
CUST_3939,6,6,1,1.0
CUST_3940,6,6,1,1.0
CUST_3941,5,5,1,1.0
CUST_3942,5,5,1,1.0
CUST_3943,5,5,1,1.0
CUST_3944,5,5,1,1.0
CUST_3945,7,7,1,1.0
CUST_3946,7,7,1,1.0
CUST_3947,3,3,1,1.0
CUST_3948,6,6,1,1.0
CUST_3949,3,3,1,1.0
CUST_3950,2,2,1,1.0
CUST_3951,4,4,1,1.0
CUST_3952,6,6,1,1.0
CUST_3953,8,8,1,1.0
CUST_3954,5,5,1,1.0
CUST_3955,3,3,1,1.0
CUST_3956,5,5,1,1.0
CUST_3957,8,8,1,1.0
CUST_3958,7,7,1,1.0
CUST_3959,3,3,1,1.0
CUST_3960,13,13,1,1.0
CUST_3961,6,6,1,1.0
CUST_3962,5,5,1,1.0
CUST_3963,5,5,1,1.0
CUST_3964,4,4,1,1.0
CUST_3965,4,4,1,1.0
CUST_3966,8,8,1,1.0
CUST_3967,2,2,1,1.0
CUST_3968,5,5,1,1.0
CUST_3969,3,3,1,1.0
CUST_3970,4,4,1,1.0
CUST_3971,7,7,1,1.0
CUST_3972,6,6,1,1.0
CUST_3973,6,6,1,1.0
CUST_3974,4,4,1,1.0
CUST_3975,7,7,1,1.0
CUST_3976,8,8,1,1.0
CUST_3977,9,9,1,1.0
CUST_3978,6,6,1,1.0
CUST_3979,3,3,1,1.0
CUST_3980,5,5,1,1.0
CUST_3981,10,10,1,1.0
CUST_3982,3,3,1,1.0
CUST_3983,1,1,1,1.0
CUST_3984,6,6,1,1.0
CUST_3986,6,6,1,1.0
CUST_3987,10,10,1,1.0
CUST_3988,7,7,1,1.0
CUST_3989,3,3,1,1.0
CUST_3990,6,6,1,1.0
CUST_3991,2,2,1,1.0
CUST_3992,5,5,1,1.0
CUST_3993,3,3,1,1.0
CUST_3994,9,9,1,1.0
CUST_3995,4,4,1,1.0
CUST_3996,7,7,1,1.0
CUST_3997,7,7,1,1.0
CUST_3998,4,4,1,1.0
CUST_3999,4,4,1,1.0
CUST_4000,6,6,1,1.0
CUST_4001,6,6,1,1.0
CUST_4002,4,4,1,1.0
CUST_4003,3,3,1,1.0
CUST_4004,4,4,1,1.0
CUST_4005,2,2,1,1.0
CUST_4006,1,1,1,1.0
CUST_4007,2,2,1,1.0
CUST_4008,4,4,1,1.0
CUST_4009,2,2,1,1.0
CUST_4010,9,9,1,1.0
CUST_4011,7,7,1,1.0
CUST_4012,6,6,1,1.0
CUST_4013,9,9,1,1.0
CUST_4014,2,2,1,1.0
CUST_4015,4,4,1,1.0
CUST_4016,3,3,1,1.0
CUST_4017,2,2,1,1.0
CUST_4018,8,8,1,1.0
CUST_4019,4,4,1,1.0
CUST_4020,2,2,1,1.0
CUST_4021,3,3,1,1.0
CUST_4022,3,3,1,1.0
CUST_4023,8,8,1,1.0
CUST_4024,4,4,1,1.0
CUST_4025,6,6,1,1.0
CUST_4026,2,2,1,1.0
CUST_4027,4,4,1,1.0
CUST_4028,3,3,1,1.0
CUST_4029,2,2,1,1.0
CUST_4030,2,2,1,1.0
CUST_4031,6,6,1,1.0
CUST_4032,3,3,1,1.0
CUST_4033,1,1,1,1.0
CUST_4034,4,4,1,1.0
CUST_4035,5,5,1,1.0
CUST_4036,2,2,1,1.0
CUST_4037,6,6,1,1.0
CUST_4038,7,7,1,1.0
CUST_4039,4,4,1,1.0
CUST_4040,8,8,1,1.0
CUST_4041,7,7,1,1.0
CUST_4042,5,5,1,1.0
CUST_4043,1,1,1,1.0
CUST_4044,8,8,1,1.0
CUST_4045,6,6,1,1.0
CUST_4046,4,4,1,1.0
CUST_4047,7,7,1,1.0
CUST_4048,5,5,1,1.0
CUST_4049,5,5,1,1.0
CUST_4050,2,2,1,1.0
CUST_4051,6,6,1,1.0
CUST_4052,4,4,1,1.0
CUST_4053,4,4,1,1.0
CUST_4054,6,6,1,1.0
CUST_4055,4,4,1,1.0
CUST_4056,5,5,1,1.0
CUST_4057,6,6,1,1.0
CUST_4058,9,9,1,1.0
CUST_4059,6,6,1,1.0
CUST_4060,6,6,1,1.0
CUST_4061,3,3,1,1.0
CUST_4062,8,8,1,1.0
CUST_4063,9,9,1,1.0
CUST_4064,5,5,1,1.0
CUST_4065,5,5,1,1.0
CUST_4066,4,4,1,1.0
CUST_4067,3,3,1,1.0
CUST_4068,7,7,1,1.0
CUST_4069,7,7,1,1.0
CUST_4070,9,9,1,1.0
CUST_4071,4,4,1,1.0
CUST_4072,4,4,1,1.0
CUST_4073,7,7,1,1.0
CUST_4074,2,2,1,1.0
CUST_4075,1,1,1,1.0
CUST_4076,3,3,1,1.0
CUST_4077,1,1,1,1.0
CUST_4078,7,7,1,1.0
CUST_4079,3,3,1,1.0
CUST_4080,7,7,1,1.0
CUST_4082,6,6,1,1.0
CUST_4083,3,3,1,1.0
CUST_4084,5,5,1,1.0
CUST_4085,6,6,1,1.0
CUST_4086,6,6,1,1.0
CUST_4087,3,3,1,1.0
CUST_4088,7,7,1,1.0
CUST_4089,4,4,1,1.0
CUST_4090,5,5,1,1.0
CUST_4091,4,4,1,1.0
CUST_4092,3,3,1,1.0
CUST_4093,4,4,1,1.0
CUST_4094,4,4,1,1.0
CUST_4095,13,13,1,1.0
CUST_4096,4,4,1,1.0
CUST_4097,4,4,1,1.0
CUST_4098,4,4,1,1.0
CUST_4099,8,8,1,1.0
CUST_4100,4,4,1,1.0
CUST_4101,4,4,1,1.0
CUST_4102,8,8,1,1.0
CUST_4103,4,4,1,1.0
CUST_4104,6,6,1,1.0
CUST_4105,4,4,1,1.0
CUST_4106,5,5,1,1.0
CUST_4107,5,5,1,1.0
CUST_4108,3,3,1,1.0
CUST_4109,4,4,1,1.0
CUST_4110,9,9,1,1.0
CUST_4111,4,4,1,1.0
CUST_4112,6,6,1,1.0
CUST_4113,8,8,1,1.0
CUST_4114,8,8,1,1.0
CUST_4115,4,4,1,1.0
CUST_4116,3,3,1,1.0
CUST_4117,6,6,1,1.0
CUST_4118,10,10,1,1.0
CUST_4119,9,9,1,1.0
CUST_4120,5,5,1,1.0
CUST_4121,7,7,1,1.0
CUST_4122,1,1,1,1.0
CUST_4123,6,6,1,1.0
CUST_4124,3,3,1,1.0
CUST_4125,4,4,1,1.0
CUST_4126,6,6,1,1.0
CUST_4127,8,8,1,1.0
CUST_4129,7,7,1,1.0
CUST_4130,5,5,1,1.0
CUST_4131,3,3,1,1.0
CUST_4132,6,6,1,1.0
CUST_4133,8,8,1,1.0
CUST_4134,11,11,1,1.0
CUST_4135,7,7,1,1.0
CUST_4136,4,4,1,1.0
CUST_4137,4,4,1,1.0
CUST_4138,5,5,1,1.0
CUST_4139,4,4,1,1.0
CUST_4140,6,6,1,1.0
CUST_4141,6,6,1,1.0
CUST_4142,8,8,1,1.0
CUST_4143,2,2,1,1.0
CUST_4144,6,6,1,1.0
CUST_4145,3,3,1,1.0
CUST_4146,4,4,1,1.0
CUST_4147,6,6,1,1.0
CUST_4148,5,5,1,1.0
CUST_4149,2,2,1,1.0
CUST_4150,6,6,1,1.0
CUST_4151,2,2,1,1.0
CUST_4152,5,5,1,1.0
CUST_4153,3,3,1,1.0
CUST_4154,2,2,1,1.0
CUST_4155,1,1,1,1.0
CUST_4156,2,2,1,1.0
CUST_4157,4,4,1,1.0
CUST_4158,2,2,1,1.0
CUST_4159,9,9,1,1.0
CUST_4160,7,7,1,1.0
CUST_4161,6,6,1,1.0
CUST_4162,9,9,1,1.0
CUST_4163,2,2,1,1.0
CUST_4164,6,6,1,1.0
CUST_4165,4,4,1,1.0
CUST_4166,9,9,1,1.0
CUST_4167,6,6,1,1.0
CUST_4168,3,3,1,1.0
CUST_4169,4,4,1,1.0
CUST_4170,9,9,1,1.0
CUST_4171,1,1,1,1.0
CUST_4172,3,3,1,1.0
CUST_4173,6,6,1,1.0
CUST_4174,8,8,1,1.0
CUST_4175,4,4,1,1.0
CUST_4176,5,5,1,1.0
CUST_4177,7,7,1,1.0
CUST_4178,4,4,1,1.0
CUST_4179,3,3,1,1.0
CUST_4180,4,4,1,1.0
CUST_4181,6,6,1,1.0
CUST_4182,7,7,1,1.0
CUST_4183,2,2,1,1.0
CUST_4184,8,8,1,1.0
CUST_4185,3,3,1,1.0
CUST_4186,9,9,1,1.0
CUST_4187,4,4,1,1.0
CUST_4188,3,3,1,1.0
CUST_4189,4,4,1,1.0
CUST_4190,6,6,1,1.0
CUST_4191,4,4,1,1.0
CUST_4192,3,3,1,1.0
CUST_4193,2,2,1,1.0
CUST_4194,6,6,1,1.0
CUST_4195,4,4,1,1.0
CUST_4196,3,3,1,1.0
CUST_4197,4,4,1,1.0
CUST_4198,7,7,1,1.0
CUST_4199,5,5,1,1.0
CUST_4200,3,3,1,1.0
CUST_4201,4,4,1,1.0
CUST_4202,5,5,1,1.0
CUST_4203,7,7,1,1.0
CUST_4204,2,2,1,1.0
