tower_id,hour_id,drop_call_rate,utilization_pct
TWR_098,2025-01-23 20:54:00,39.48,98.39
TWR_218,2025-05-24 02:03:59,17.63,83.06
TWR_061,2025-05-21 00:39:36,14.58,97.11
TWR_048,2025-02-02 01:23:05,46.6,98.21
TWR_011,2025-11-23 04:23:02,16.99,32.33
TWR_182,2025-09-21 00:57:27,14.62,29.24
TWR_292,2025-05-18 00:03:45,76.68,72.72
TWR_366,2025-01-17 21:20:51,52.58,34.74
TWR_438,2025-06-09 13:14:20,90.3,4.61
TWR_437,2025-11-01 21:43:57,98.07,2.18
TWR_101,2025-06-16 10:23:28,82.96,96.76
TWR_257,2025-01-21 23:37:20,12.09,82.61
TWR_142,2025-09-27 09:28:43,18.49,54.91
TWR_444,2025-01-16 12:27:45,13.63,59.78
TWR_428,2025-03-01 05:58:11,90.42,98.64
TWR_444,2025-08-29 15:14:37,86.73,41.37
TWR_347,2025-03-02 06:17:14,62.15,54.53
TWR_495,2025-11-24 22:58:35,17.84,26.44
TWR_471,2025-05-30 02:22:18,59.22,56.93
TWR_123,2025-11-14 06:12:10,70.7,44.25
TWR_428,2025-04-21 19:38:18,65.9,63.89
TWR_369,2025-03-09 05:15:57,52.34,55.8
TWR_005,2025-06-08 14:50:10,94.69,25.84
TWR_161,2025-08-21 21:25:28,81.45,21.06
TWR_109,2025-08-13 01:53:42,23.59,65.07
TWR_093,2025-03-09 07:42:18,92.73,83.42
TWR_131,2025-11-22 05:39:04,78.16,88.23
TWR_089,2025-02-21 19:48:41,72.49,11.16
TWR_315,2025-05-26 07:50:00,90.57,99.83
TWR_462,2025-05-02 00:52:35,58.42,53.29
TWR_367,2025-03-05 02:03:52,61.35,38.8
TWR_126,2025-02-04 22:57:12,76.3,79.93
TWR_132,2025-07-30 13:17:09,34.23,34.48
TWR_279,2025-10-22 10:09:34,59.82,24.25
TWR_167,2025-11-02 18:12:04,54.46,19.47
TWR_172,2025-09-03 00:00:06,24.41,93.53
TWR_282,2025-11-29 20:34:52,56.09,23.01
TWR_161,2025-02-20 23:01:29,47.55,84.34
TWR_256,2025-01-06 03:55:59,99.37,47.39
TWR_070,2025-11-19 20:44:52,25.63,13.83
TWR_306,2025-08-23 05:41:02,94.82,91.07
TWR_017,2025-09-29 09:28:14,85.32,15.28
TWR_427,2025-06-19 23:49:06,80.88,94.62
TWR_218,2025-07-06 14:18:58,88.25,37.03
TWR_222,2025-06-28 10:21:16,74.22,97.97
TWR_186,2025-07-13 05:32:08,10.55,85.36
TWR_469,2025-08-26 18:15:44,96.52,73.86
TWR_466,2025-05-31 12:01:26,82.07,95.94
TWR_135,2025-01-11 16:07:34,65.26,65.46
TWR_136,2025-10-17 00:28:33,61.18,62.42
TWR_319,2025-07-07 22:54:28,10.67,48.84
TWR_202,2025-11-12 05:06:13,0.18,76.16
TWR_469,2025-12-25 00:50:06,98.11,52.21
TWR_432,2025-10-11 11:03:16,51.07,94.36
TWR_262,2025-12-03 00:18:57,44.71,10.82
TWR_241,2025-05-17 11:58:43,24.46,67.2
TWR_160,2025-06-13 09:32:46,65.78,48.3
TWR_151,2025-10-10 01:24:30,82.06,57.57
TWR_420,2025-11-26 04:24:45,72.47,46.3
TWR_029,2025-02-14 17:24:31,42.61,52.95
TWR_056,2025-07-25 18:42:01,12.04,6.56
TWR_228,2025-10-21 08:10:34,33.56,81.26
TWR_379,2025-06-07 10:23:06,86.97,36.45
TWR_043,2025-10-26 01:28:16,29.07,87.68
TWR_189,2025-01-26 09:44:51,59.26,39.36
TWR_496,2025-07-23 06:21:37,4.82,93.93
TWR_443,2025-01-24 13:19:17,72.76,21.52
TWR_161,2025-12-05 22:55:36,77.29,11.8
TWR_304,2025-06-27 04:11:16,20.18,52.14
TWR_090,2025-06-05 15:36:01,78.69,39.41
TWR_138,2025-07-13 12:52:35,83.47,42.43
TWR_431,2025-03-09 10:50:55,84.85,39.58
TWR_262,2025-02-12 22:45:15,95.53,2.18
TWR_363,2025-06-27 06:20:07,17.7,58.72
TWR_322,2025-11-12 02:18:35,47.41,39.12
TWR_328,2025-05-28 12:23:13,60.99,64.83
TWR_296,2025-03-18 01:48:33,97.95,5.76
TWR_192,2025-10-12 22:58:33,59.08,75.14
TWR_380,2025-04-30 02:10:30,52.0,41.08
TWR_245,2025-12-27 23:49:29,14.88,67.62
TWR_370,2025-10-09 21:17:40,13.53,88.04
TWR_338,2025-05-21 10:42:50,30.12,49.61
TWR_431,2025-08-08 23:59:38,98.86,77.11
TWR_107,2025-03-18 19:46:26,97.02,10.39
TWR_275,2025-07-10 07:09:01,90.55,82.32
TWR_209,2025-08-25 17:01:20,49.04,48.56
TWR_406,2025-09-05 18:18:13,39.83,90.48
TWR_492,2025-12-08 22:16:55,61.04,75.37
TWR_480,2025-02-17 20:31:30,11.93,66.72
TWR_115,2025-04-06 13:05:54,10.13,59.06
TWR_360,2025-07-18 21:20:22,27.01,81.72
TWR_142,2025-03-05 14:08:12,64.42,68.16
TWR_240,2025-11-05 11:53:24,95.9,28.35
TWR_077,2025-06-01 16:29:27,65.36,47.01
TWR_416,2025-11-28 09:51:23,32.75,14.21
TWR_003,2025-10-09 23:07:07,51.53,98.47
TWR_104,2025-07-07 13:26:37,77.4,24.8
TWR_077,2025-06-23 08:20:28,50.73,92.48
TWR_277,2025-10-04 05:43:27,14.56,65.35
TWR_111,2025-09-29 12:53:29,15.59,93.97
TWR_317,2025-10-11 09:21:00,40.33,35.5
TWR_171,2025-05-25 13:11:49,99.4,5.11
TWR_403,2025-09-15 23:28:34,63.47,12.26
TWR_167,2025-03-14 10:05:31,93.5,58.08
TWR_034,2025-09-03 18:32:42,85.7,85.49
TWR_274,2025-09-20 15:11:15,22.86,46.22
TWR_335,2025-02-22 17:50:22,1.0,62.13
TWR_413,2025-01-14 14:49:12,52.2,53.58
TWR_300,2025-03-15 00:59:19,98.97,87.54
TWR_196,2025-07-05 13:50:09,81.0,85.69
TWR_204,2025-10-07 00:41:23,29.36,98.63
TWR_238,2025-04-23 10:21:39,12.04,73.34
TWR_086,2025-12-05 03:46:06,11.22,84.34
TWR_104,2025-01-30 15:20:46,39.58,31.19
TWR_176,2025-01-10 20:42:06,45.41,87.75
TWR_387,2025-05-21 04:46:56,75.73,23.15
TWR_310,2025-06-09 05:25:46,23.58,94.97
TWR_231,2025-07-03 01:32:10,81.23,12.39
TWR_457,2025-08-30 17:15:55,56.74,75.27
TWR_209,2025-09-28 15:53:16,2.07,78.44
TWR_495,2025-11-07 11:18:10,29.1,17.67
TWR_035,2025-07-29 06:03:10,10.54,45.63
TWR_457,2025-05-15 02:24:51,80.96,36.2
TWR_045,2025-06-30 13:05:10,95.61,14.24
TWR_213,2025-03-17 22:31:15,98.78,31.79
TWR_127,2025-08-16 06:14:05,49.15,44.31
TWR_197,2025-06-08 20:40:05,24.46,32.91
TWR_305,2025-12-30 01:02:45,77.29,38.27
TWR_318,2025-04-17 05:01:41,14.3,33.58
TWR_402,2025-11-16 02:23:57,24.17,58.21
TWR_016,2025-08-05 00:05:42,73.78,95.19
TWR_036,2025-03-06 20:45:45,20.37,5.1
TWR_213,2025-06-02 22:06:54,62.9,35.35
TWR_127,2025-02-01 04:52:21,44.0,1.65
TWR_282,2025-03-11 12:26:54,83.82,37.25
TWR_230,2025-05-19 05:40:52,15.26,90.05
TWR_260,2025-07-19 08:38:23,10.95,47.63
TWR_209,2025-07-09 19:31:24,36.33,25.32
TWR_046,2025-05-26 22:11:18,13.47,37.3
TWR_461,2025-12-14 19:17:20,48.63,54.88
TWR_254,2025-06-11 11:14:34,10.86,89.29
TWR_225,2025-06-04 04:06:45,2.92,70.3
TWR_088,2025-12-24 10:47:06,82.02,32.21
TWR_169,2025-10-30 21:05:13,95.22,99.09
TWR_191,2025-07-30 13:28:27,33.48,90.19
TWR_484,2025-06-28 20:46:54,6.05,4.82
TWR_467,2025-11-17 06:35:01,95.17,50.71
TWR_059,2025-05-23 12:57:10,38.2,72.84
TWR_415,2025-07-26 14:02:34,58.17,26.62
TWR_410,2025-02-11 15:16:45,79.13,89.57
TWR_260,2025-11-10 07:27:08,67.66,44.79
TWR_127,2025-04-05 05:36:37,31.13,3.31
TWR_234,2025-03-16 17:31:47,22.99,62.17
TWR_385,2025-01-13 20:43:19,1.63,43.42
TWR_474,2025-03-13 04:00:48,48.89,40.99
TWR_487,2025-03-08 10:45:20,16.51,60.54
TWR_299,2025-05-05 02:52:22,62.37,57.82
TWR_014,2025-04-30 19:33:53,15.57,89.55
TWR_388,2025-08-09 06:30:06,19.9,16.04
TWR_497,2025-08-21 17:51:27,18.03,22.92
TWR_496,2025-05-16 03:45:46,11.16,55.56
TWR_236,2025-08-27 21:57:32,94.74,60.13
TWR_171,2025-11-08 18:02:51,74.4,18.96
TWR_033,2025-12-09 22:49:22,52.36,52.9
TWR_499,2025-03-14 03:11:18,2.42,21.84
TWR_411,2025-08-27 19:39:55,10.51,54.97
TWR_038,2025-08-07 08:54:59,36.15,53.5
TWR_214,2025-01-31 14:52:28,86.51,61.89
TWR_005,2025-04-27 00:18:08,19.36,40.16
TWR_443,2025-01-31 07:40:09,75.91,41.63
TWR_103,2025-02-28 22:28:34,91.73,37.38
TWR_064,2025-09-13 13:19:48,70.06,62.73
TWR_395,2025-02-23 13:18:15,27.28,79.36
TWR_423,2025-03-30 20:26:16,1.91,93.62
TWR_268,2025-05-05 10:17:31,12.71,13.75
TWR_083,2025-05-08 15:45:53,74.44,34.46
TWR_063,2025-02-03 20:45:28,40.17,0.09
TWR_268,2025-09-09 10:55:26,30.01,7.89
TWR_491,2025-04-05 11:48:43,60.8,76.47
TWR_488,2025-01-01 15:42:18,4.39,56.35
TWR_270,2025-11-19 10:09:40,33.64,73.07
TWR_003,2025-05-05 20:06:20,43.92,70.19
TWR_046,2025-04-22 10:57:08,86.13,46.92
TWR_306,2025-07-07 16:06:00,19.32,55.96
TWR_100,2025-12-26 17:38:42,75.17,50.73
TWR_235,2025-02-26 06:20:24,74.1,84.43
TWR_438,2025-09-10 05:32:36,95.48,37.66
TWR_381,2025-06-24 12:33:58,34.58,91.59
TWR_239,2025-05-16 22:19:41,8.43,61.17
TWR_260,2025-08-01 02:36:23,87.79,73.15
TWR_234,2025-08-12 06:59:09,74.68,33.81
TWR_369,2025-08-01 23:59:00,12.03,90.69
TWR_098,2025-06-18 14:46:44,84.03,3.06
TWR_290,2025-02-26 18:21:31,13.95,56.91
TWR_431,2025-06-10 00:48:37,0.86,63.08
TWR_267,2025-05-10 12:20:22,0.01,9.48
TWR_217,2025-06-03 17:10:53,41.63,95.01
TWR_389,2025-04-22 09:21:35,63.74,60.83
TWR_025,2025-06-29 09:54:27,49.8,44.74
TWR_126,2025-03-20 04:07:59,54.55,35.32
TWR_482,2025-04-10 16:11:24,59.94,95.54
TWR_269,2025-06-22 11:49:00,17.78,42.9
TWR_254,2025-06-21 10:30:38,3.96,51.23
TWR_415,2025-03-17 04:02:33,1.11,15.12
TWR_418,2025-01-06 13:00:36,96.88,62.87
TWR_484,2025-07-07 13:43:59,7.67,32.09
TWR_442,2025-11-02 04:48:33,19.24,10.31
TWR_356,2025-04-16 20:04:04,10.81,46.21
TWR_124,2025-02-25 12:01:08,2.08,12.22
TWR_343,2025-10-10 00:13:23,71.12,44.11
TWR_152,2025-01-06 20:04:28,43.87,2.45
TWR_058,2025-05-04 00:34:46,0.19,92.61
TWR_272,2025-08-20 21:06:35,89.4,70.9
TWR_197,2025-05-19 05:53:10,37.02,52.78
TWR_204,2025-01-15 10:13:37,50.5,71.08
TWR_149,2025-08-14 06:35:08,33.17,14.0
TWR_454,2025-09-11 05:17:30,75.08,37.26
TWR_109,2025-12-07 23:10:58,7.26,53.82
TWR_227,2025-03-17 06:18:47,27.74,79.48
TWR_187,2025-04-16 22:43:49,83.13,11.26
TWR_149,2025-10-28 20:41:34,17.75,29.41
TWR_296,2025-06-10 22:01:02,95.38,40.97
TWR_346,2025-09-29 15:58:48,52.66,18.1
TWR_490,2025-01-26 18:29:14,54.68,35.74
TWR_181,2025-01-05 23:03:21,49.5,46.46
TWR_146,2025-04-25 06:44:29,77.72,31.9
TWR_166,2025-09-26 20:47:27,14.13,89.49
TWR_241,2025-09-17 18:14:23,60.63,74.01
TWR_108,2025-05-25 14:27:20,49.47,24.55
TWR_391,2025-06-07 16:15:06,76.05,83.33
TWR_132,2025-12-17 02:27:15,12.88,78.75
TWR_168,2025-08-24 14:07:23,93.9,56.54
TWR_106,2025-12-30 03:25:12,21.42,19.39
TWR_147,2025-02-15 20:11:47,89.88,14.7
TWR_388,2025-11-14 10:35:20,0.27,8.8
TWR_376,2025-01-10 17:09:57,25.23,48.4
TWR_379,2025-01-02 11:49:40,17.95,85.66
TWR_162,2025-03-03 02:14:37,67.02,39.58
TWR_184,2025-01-07 17:25:25,89.19,97.55
TWR_218,2025-11-08 02:26:43,90.8,61.18
TWR_268,2025-10-06 19:48:41,19.8,99.25
TWR_005,2025-07-18 10:33:43,36.02,20.8
TWR_148,2025-08-22 22:36:49,14.14,48.09
TWR_489,2025-09-22 11:09:12,40.83,37.47
TWR_378,2025-01-01 01:20:49,52.35,98.34
TWR_117,2025-06-17 20:11:26,24.88,80.46
TWR_222,2025-12-15 14:39:42,17.29,54.87
TWR_017,2025-09-19 14:26:11,37.95,7.02
TWR_037,2025-07-30 15:12:54,42.94,90.17
TWR_457,2025-01-18 05:31:55,33.03,74.02
TWR_053,2025-05-16 00:31:09,1.85,32.97
TWR_172,2025-11-23 04:31:15,6.12,88.79
TWR_374,2025-10-22 10:56:05,2.84,2.94
TWR_190,2025-04-27 18:58:55,61.09,42.35
TWR_084,2025-10-27 09:35:15,52.81,4.52
TWR_463,2025-09-05 23:31:01,75.13,83.41
TWR_248,2025-09-22 09:50:56,38.7,48.13
TWR_060,2025-03-07 07:00:29,53.04,54.65
TWR_460,2025-06-18 19:22:56,75.02,61.93
TWR_342,2025-04-19 22:33:36,47.88,15.27
TWR_293,2025-05-20 03:18:16,12.6,54.47
TWR_392,2025-06-18 04:14:35,8.06,54.16
TWR_323,2025-03-23 09:52:48,95.29,49.29
TWR_454,2025-01-25 08:51:01,82.07,9.29
TWR_204,2025-10-23 07:37:44,88.64,12.8
TWR_284,2025-11-24 22:12:45,77.78,38.88
TWR_412,2025-09-27 13:05:11,17.35,71.68
TWR_361,2025-07-03 22:41:32,36.6,97.94
TWR_363,2025-03-31 00:58:37,97.51,74.47
TWR_487,2025-09-03 15:44:37,91.11,78.02
TWR_006,2025-05-12 04:18:32,78.07,58.52
TWR_033,2025-01-03 03:24:39,32.61,95.98
TWR_070,2025-01-07 14:03:44,32.71,54.57
TWR_023,2025-06-25 09:12:28,89.57,39.96
TWR_048,2025-12-10 00:57:18,47.18,86.5
TWR_063,2025-03-25 15:07:27,61.35,94.57
TWR_054,2025-03-03 00:35:01,7.1,56.8
TWR_084,2025-06-21 14:03:48,68.75,98.44
TWR_283,2025-01-01 06:12:12,21.19,33.28
TWR_292,2025-03-09 15:40:42,25.62,98.4
TWR_046,2025-07-19 14:54:49,28.88,83.47
TWR_362,2025-01-11 09:16:19,95.57,78.73
TWR_083,2025-03-17 16:51:23,48.55,56.73
TWR_098,2025-03-18 12:57:52,48.7,28.9
TWR_053,2025-02-06 19:46:50,87.04,37.94
TWR_379,2025-05-26 06:12:54,62.1,33.38
TWR_496,2025-09-19 04:21:33,49.18,21.98
TWR_019,2025-02-15 09:10:26,95.56,55.74
TWR_276,2025-06-12 03:15:09,30.78,9.86
TWR_100,2025-12-09 05:14:11,17.3,6.71
TWR_045,2025-02-07 21:37:32,27.43,65.2
TWR_443,2025-09-01 14:07:44,35.71,58.99
TWR_005,2025-11-04 18:42:04,70.8,70.33
TWR_038,2025-02-21 06:07:41,43.84,95.92
TWR_354,2025-03-07 19:37:32,63.79,17.87
TWR_428,2025-12-21 22:59:22,3.7,37.08
TWR_084,2025-12-14 05:15:06,59.41,79.87
TWR_464,2025-07-12 18:18:13,25.41,6.78
TWR_259,2025-06-25 23:20:47,87.85,49.79
TWR_101,2025-07-29 23:29:02,93.92,56.04
TWR_463,2025-09-25 20:23:07,84.03,3.16
TWR_258,2025-04-08 07:51:39,79.13,46.24
TWR_195,2025-11-21 08:26:19,34.66,2.85
TWR_379,2025-11-03 08:46:51,60.92,1.09
TWR_124,2025-05-27 08:14:45,6.52,54.77
TWR_208,2025-03-19 14:11:00,34.38,33.56
TWR_242,2025-02-21 01:23:45,94.6,17.24
TWR_166,2025-11-13 09:51:50,72.3,98.16
TWR_490,2025-03-16 20:04:30,8.95,64.85
TWR_172,2025-05-01 01:52:15,76.39,91.02
TWR_255,2025-05-01 11:42:46,31.97,29.0
TWR_226,2025-04-17 05:41:00,28.34,11.79
TWR_303,2025-10-05 14:57:50,88.92,96.38
TWR_249,2025-09-07 01:50:59,48.76,45.57
TWR_480,2025-10-07 18:38:43,58.55,25.61
TWR_181,2025-06-25 06:52:31,53.76,77.69
TWR_386,2025-08-15 13:58:30,77.8,15.71
TWR_011,2025-02-01 03:52:59,67.19,88.98
TWR_417,2025-05-29 13:23:54,32.42,29.72
TWR_181,2025-06-14 22:03:08,38.68,88.39
TWR_188,2025-02-09 13:56:22,3.82,22.21
TWR_324,2025-03-07 19:58:08,45.25,51.7
TWR_170,2025-08-18 16:10:15,4.02,66.44
TWR_309,2025-06-17 02:04:50,21.04,11.35
TWR_395,2025-07-15 01:52:18,95.13,2.55
TWR_229,2025-08-18 05:00:17,57.75,24.15
TWR_038,2025-10-27 10:51:23,10.41,99.55
TWR_077,2025-07-25 15:40:45,66.2,9.71
TWR_046,2025-08-23 06:09:24,49.3,17.53
TWR_248,2025-11-22 18:29:12,67.15,29.47
TWR_231,2025-01-31 15:33:41,57.38,48.75
TWR_396,2025-09-07 01:39:27,76.58,41.13
TWR_158,2025-05-19 13:35:52,30.92,55.69
TWR_312,2025-05-20 01:17:34,45.75,45.81
TWR_160,2025-02-05 21:00:16,11.72,1.22
TWR_451,2025-09-10 09:14:17,91.44,34.89
TWR_270,2025-08-08 21:01:33,15.65,85.58
TWR_295,2025-10-18 18:39:47,17.53,55.29
TWR_402,2025-11-15 11:13:37,39.1,56.21
TWR_427,2025-02-19 11:58:10,90.09,16.03
TWR_265,2025-02-14 08:03:39,15.31,23.37
TWR_360,2025-02-21 04:32:28,50.59,18.93
TWR_274,2025-10-14 11:15:16,22.87,9.16
TWR_202,2025-12-24 15:40:34,78.93,37.99
TWR_302,2025-08-06 03:57:58,57.77,91.85
TWR_362,2025-01-19 12:20:58,69.4,92.57
TWR_283,2025-03-03 00:38:26,20.45,81.36
TWR_464,2025-02-03 17:02:28,21.62,35.39
TWR_439,2025-07-10 12:08:53,67.36,15.53
TWR_380,2025-12-17 11:21:15,37.75,71.05
TWR_128,2025-09-26 04:46:49,72.06,60.79
TWR_091,2025-01-08 20:07:09,26.58,73.98
TWR_386,2025-09-27 05:39:59,71.98,15.22
TWR_470,2025-03-26 21:07:49,89.68,89.66
TWR_063,2025-09-11 17:50:47,3.47,30.0
TWR_383,2025-04-06 12:37:20,36.78,49.74
TWR_358,2025-07-16 00:05:34,39.89,46.0
TWR_338,2025-11-09 07:30:41,35.75,7.5
TWR_170,2025-04-20 12:24:41,14.76,47.67
TWR_428,2025-05-02 23:36:40,96.3,83.06
TWR_004,2025-11-15 22:14:10,4.09,20.52
TWR_301,2025-07-05 04:22:54,20.29,20.47
TWR_357,2025-04-02 20:54:19,22.45,92.69
TWR_471,2025-07-21 14:52:26,16.43,39.57
TWR_243,2025-05-07 06:24:47,78.11,38.31
TWR_063,2025-09-11 10:15:46,90.95,95.32
TWR_094,2025-06-15 04:27:47,95.33,60.54
TWR_140,2025-09-25 19:04:49,94.04,59.3
TWR_371,2025-06-22 23:42:52,47.92,72.59
TWR_467,2025-06-12 23:14:18,99.28,83.82
TWR_189,2025-02-18 16:51:57,46.31,74.99
TWR_280,2025-12-17 07:10:01,30.43,8.38
TWR_096,2025-05-07 06:28:54,8.19,59.16
TWR_410,2025-08-27 20:31:52,63.31,26.8
TWR_026,2025-11-22 01:56:23,81.09,30.83
TWR_216,2025-01-17 00:21:02,31.24,66.06
TWR_269,2025-07-04 14:41:44,40.7,39.52
TWR_147,2025-02-14 18:38:37,35.01,68.59
TWR_223,2025-03-03 01:59:17,72.75,15.5
TWR_335,2025-05-15 19:29:39,28.7,31.63
TWR_138,2025-05-13 15:21:50,46.2,29.72
TWR_013,2025-12-11 03:53:51,71.78,18.13
TWR_227,2025-07-07 06:09:50,81.29,86.09
TWR_175,2025-06-22 03:30:24,91.72,73.91
TWR_426,2025-11-19 18:34:36,39.23,58.01
TWR_354,2025-11-17 07:12:48,54.9,77.8
TWR_152,2025-03-13 09:27:55,3.42,56.78
TWR_192,2025-10-26 17:06:25,38.64,92.78
TWR_389,2025-02-17 11:25:18,75.34,13.17
TWR_443,2025-12-08 08:13:00,65.47,15.12
TWR_100,2025-07-20 10:07:58,69.34,45.53
TWR_388,2025-09-24 20:31:31,73.4,20.95
TWR_276,2025-04-13 16:13:13,75.23,40.66
TWR_036,2025-03-30 05:14:53,84.91,52.56
TWR_094,2025-02-04 21:57:43,9.28,51.85
TWR_418,2025-04-23 12:26:49,13.11,63.54
TWR_174,2025-05-24 02:23:38,97.25,19.12
TWR_206,2025-09-17 16:30:00,81.06,48.55
TWR_281,2025-04-04 07:21:31,79.57,74.12
TWR_119,2025-04-27 22:10:20,9.93,69.86
TWR_407,2025-06-28 06:58:44,49.31,51.91
TWR_164,2025-12-18 13:19:24,53.54,38.01
TWR_347,2025-01-31 12:41:05,77.72,69.73
TWR_377,2025-12-02 18:21:41,27.28,76.76
TWR_411,2025-09-25 06:47:55,95.92,33.01
TWR_355,2025-07-02 05:56:36,26.03,70.87
TWR_165,2025-07-18 16:17:21,26.96,96.49
TWR_274,2025-01-13 04:07:57,13.69,89.94
TWR_244,2025-09-27 04:23:52,19.95,59.45
TWR_395,2025-06-14 11:35:12,28.3,36.52
TWR_090,2025-11-25 20:50:32,12.66,54.46
TWR_176,2025-02-28 02:54:16,80.74,83.1
TWR_318,2025-07-07 21:09:14,53.79,69.21
TWR_131,2025-07-05 23:12:39,25.33,85.64
TWR_167,2025-09-03 20:24:56,9.48,1.94
TWR_094,2025-11-14 02:09:51,39.06,47.78
TWR_287,2025-06-03 13:12:33,58.09,44.01
TWR_243,2025-06-28 01:09:03,20.05,27.16
TWR_074,2025-10-08 03:14:41,28.26,31.46
TWR_121,2025-09-11 15:02:06,84.4,3.25
TWR_091,2025-03-14 14:19:11,26.8,39.85
TWR_123,2025-12-02 10:05:13,65.66,37.07
TWR_111,2025-04-10 16:37:16,91.92,2.03
TWR_272,2025-09-04 08:05:11,62.46,49.63
TWR_284,2025-08-17 18:53:28,46.57,1.8
TWR_467,2025-12-07 20:11:42,24.32,34.56
TWR_463,2025-06-21 08:33:29,73.08,11.96
TWR_460,2025-03-15 08:45:18,63.72,44.64
TWR_305,2025-07-05 14:18:34,61.29,72.9
TWR_134,2025-08-29 07:43:45,8.59,2.25
TWR_238,2025-12-28 03:53:41,81.13,31.33
TWR_207,2025-08-27 18:00:19,58.92,27.43
TWR_401,2025-05-16 23:09:21,18.67,80.24
TWR_357,2025-07-08 20:48:09,82.04,77.7
TWR_209,2025-08-19 14:51:12,10.79,43.05
TWR_408,2025-08-27 21:28:11,32.96,91.72
TWR_423,2025-04-14 16:22:21,96.67,97.64
TWR_133,2025-05-30 22:17:02,71.13,11.73
TWR_266,2025-12-11 11:16:50,13.05,18.43
TWR_471,2025-10-26 19:30:58,8.52,2.91
TWR_101,2025-07-10 20:44:10,95.5,52.03
TWR_175,2025-05-17 03:39:58,48.46,81.21
TWR_327,2025-07-08 10:37:03,66.65,60.27
TWR_193,2025-01-18 03:54:37,66.56,49.79
TWR_326,2025-01-08 21:08:29,95.38,25.13
TWR_448,2025-03-21 17:47:24,78.68,15.17
TWR_238,2025-01-14 07:15:50,69.14,11.88
TWR_305,2025-07-06 18:49:23,71.67,53.75
TWR_442,2025-09-25 11:56:40,61.6,75.14
TWR_347,2025-11-19 17:49:57,3.98,59.13
TWR_350,2025-10-20 07:17:50,25.37,0.29
TWR_194,2025-07-05 00:57:16,77.48,44.6
TWR_131,2025-12-05 21:05:26,48.41,60.67
TWR_462,2025-06-09 15:41:21,23.31,91.85
TWR_284,2025-01-20 08:44:35,97.9,1.73
TWR_236,2025-12-25 03:31:57,71.16,36.52
TWR_191,2025-06-15 21:23:54,56.79,77.5
TWR_423,2025-01-11 00:41:33,25.64,2.98
TWR_140,2025-02-28 17:37:55,46.44,30.54
TWR_153,2025-05-02 01:10:37,61.36,98.59
TWR_159,2025-09-02 05:07:17,69.42,61.27
TWR_073,2025-02-17 17:56:14,14.63,2.6
TWR_148,2025-04-29 12:16:36,60.67,26.73
TWR_463,2025-01-04 18:35:54,91.78,32.89
TWR_187,2025-10-30 19:44:08,74.19,53.51
TWR_352,2025-08-30 00:18:02,46.75,46.39
TWR_120,2025-04-05 09:46:57,92.75,8.43
TWR_359,2025-07-08 12:22:16,29.18,58.56
TWR_175,2025-04-08 17:55:05,22.23,9.14
TWR_016,2025-08-28 04:14:03,37.34,69.22
TWR_473,2025-03-25 22:12:40,76.2,19.25
TWR_082,2025-07-27 23:55:27,86.31,31.42
TWR_189,2025-07-07 13:43:40,46.64,50.61
TWR_081,2025-06-20 01:11:11,84.05,89.89
TWR_315,2025-02-01 14:52:56,77.65,63.78
TWR_092,2025-03-18 08:18:22,52.53,60.68
TWR_054,2025-07-25 21:08:08,83.57,14.53
TWR_445,2025-09-14 08:14:21,22.24,20.41
TWR_085,2025-05-27 23:59:15,82.39,15.54
TWR_060,2025-01-12 17:22:53,37.16,27.21
TWR_148,2025-04-24 16:01:22,43.87,68.0
TWR_364,2025-06-10 13:31:31,37.63,87.45
TWR_201,2025-10-14 01:31:23,33.01,31.17
TWR_024,2025-12-21 09:03:29,68.8,81.12
TWR_234,2025-09-10 04:38:45,76.06,35.44
TWR_225,2025-06-22 19:23:57,21.06,61.63
TWR_474,2025-12-24 19:39:29,97.97,31.96
TWR_076,2025-08-28 14:56:06,32.2,32.54
TWR_271,2025-07-14 03:08:27,44.49,63.38
TWR_248,2025-02-16 12:53:54,95.62,32.29
TWR_245,2025-07-18 07:30:56,37.78,94.25
TWR_274,2025-02-28 04:56:55,16.52,54.76
TWR_437,2025-12-07 04:45:44,38.73,4.57
TWR_123,2025-11-16 01:52:58,45.68,57.89
TWR_384,2025-08-20 19:23:55,23.61,49.18
TWR_383,2025-02-20 04:56:51,42.38,16.3
TWR_365,2025-03-27 22:28:29,35.92,1.52
TWR_152,2025-01-03 02:40:31,67.68,4.55
TWR_269,2025-11-22 16:44:38,15.61,33.0
TWR_466,2025-11-10 21:40:50,78.15,63.96
TWR_183,2025-06-20 14:10:24,10.61,47.51
TWR_206,2025-10-05 10:21:47,53.87,9.97
TWR_432,2025-08-09 06:21:16,16.41,59.58
TWR_279,2025-05-20 13:48:10,28.5,26.63
TWR_386,2025-07-15 17:36:47,50.95,42.5
TWR_278,2025-05-31 05:47:46,19.96,73.52
TWR_056,2025-10-23 21:09:14,4.35,76.33
TWR_484,2025-07-25 00:42:17,29.17,33.75
TWR_109,2025-03-27 09:03:12,5.89,70.68
TWR_387,2025-08-13 16:41:43,44.83,55.3
TWR_032,2025-04-26 05:01:01,76.51,36.39
TWR_354,2025-02-05 16:09:20,65.5,82.28
TWR_037,2025-02-11 21:09:25,8.62,23.69
TWR_351,2025-09-04 14:41:26,75.57,65.54
TWR_439,2025-05-12 02:04:18,75.66,82.71
TWR_183,2025-10-16 06:10:12,93.89,42.95
TWR_058,2025-11-18 19:37:35,64.17,15.36
